"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"140","2020-07-17 13:14:28.671897345","192.168.56.105","192.168.56.104","TCP","1235","80","54","[TCP Port numbers reused] 1235  >  80 [SYN] Seq=0 Win=512 Len=0"
"141","2020-07-17 13:14:28.671941213","192.168.56.105","192.168.56.104","TCP","1236","80","54","1236  >  80 [SYN] Seq=0 Win=512 Len=0"
"142","2020-07-17 13:14:28.672050180","192.168.56.105","192.168.56.104","TCP","1237","80","54","1237  >  80 [SYN] Seq=0 Win=512 Len=0"
"143","2020-07-17 13:14:28.672063631","192.168.56.104","192.168.56.105","TCP","80","1234","60","80  >  1234 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"144","2020-07-17 13:14:28.672088305","192.168.56.104","192.168.56.105","TCP","80","1235","60","[TCP ACKed unseen segment] 80  >  1235 [SYN, ACK] Seq=0 Ack=1775493786 Win=29200 Len=0 MSS=1460"
"145","2020-07-17 13:14:28.672114587","192.168.56.105","192.168.56.104","TCP","1234","80","54","1234  >  80 [RST] Seq=1 Win=0 Len=0"
"146","2020-07-17 13:14:28.672119735","192.168.56.105","192.168.56.104","TCP","1235","80","54","1235  >  80 [RST] Seq=1775493786 Win=0 Len=0"
"147","2020-07-17 13:14:28.672167633","192.168.56.105","192.168.56.104","TCP","1238","80","54","1238  >  80 [SYN] Seq=0 Win=512 Len=0"
"148","2020-07-17 13:14:28.672273394","192.168.56.105","192.168.56.104","TCP","1239","80","54","1239  >  80 [SYN] Seq=0 Win=512 Len=0"
"149","2020-07-17 13:14:28.672281372","192.168.56.104","192.168.56.105","TCP","80","1235","60","[TCP Dup ACK 144#1] [TCP ACKed unseen segment] 80  >  1235 [ACK] Seq=1 Ack=1775493786 Win=29200 Len=0"
"150","2020-07-17 13:14:28.672294637","192.168.56.104","192.168.56.105","TCP","80","1236","60","80  >  1236 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"151","2020-07-17 13:14:28.672297778","192.168.56.105","192.168.56.104","TCP","1235","80","54","1235  >  80 [RST] Seq=1775493786 Win=0 Len=0"
"152","2020-07-17 13:14:28.672299558","192.168.56.104","192.168.56.105","TCP","80","1237","60","80  >  1237 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"153","2020-07-17 13:14:28.672310088","192.168.56.105","192.168.56.104","TCP","1236","80","54","1236  >  80 [RST] Seq=1 Win=0 Len=0"
"154","2020-07-17 13:14:28.672312571","192.168.56.105","192.168.56.104","TCP","1237","80","54","1237  >  80 [RST] Seq=1 Win=0 Len=0"
"155","2020-07-17 13:14:28.672432506","192.168.56.104","192.168.56.105","TCP","80","1238","60","80  >  1238 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"156","2020-07-17 13:14:28.672442878","192.168.56.105","192.168.56.104","TCP","1238","80","54","1238  >  80 [RST] Seq=1 Win=0 Len=0"
"157","2020-07-17 13:14:28.672464568","192.168.56.105","192.168.56.104","TCP","1241","80","54","1241  >  80 [SYN] Seq=0 Win=512 Len=0"
"158","2020-07-17 13:14:28.672489872","192.168.56.105","192.168.56.104","TCP","1242","80","54","1242  >  80 [SYN] Seq=0 Win=512 Len=0"
"159","2020-07-17 13:14:28.672513609","192.168.56.104","192.168.56.105","TCP","80","1239","60","80  >  1239 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"160","2020-07-17 13:14:28.672524948","192.168.56.105","192.168.56.104","TCP","1239","80","54","1239  >  80 [RST] Seq=1 Win=0 Len=0"
"161","2020-07-17 13:14:28.672550792","192.168.56.105","192.168.56.104","TCP","1243","80","54","1243  >  80 [SYN] Seq=0 Win=512 Len=0"
"162","2020-07-17 13:14:28.672671445","192.168.56.105","192.168.56.104","TCP","1243","80","54","[TCP Port numbers reused] 1243  >  80 [SYN] Seq=0 Win=512 Len=0"
"163","2020-07-17 13:14:28.672701996","192.168.56.104","192.168.56.105","TCP","80","1241","60","80  >  1241 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"164","2020-07-17 13:14:28.672714865","192.168.56.104","192.168.56.105","TCP","80","1242","60","80  >  1242 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"165","2020-07-17 13:14:28.672741904","192.168.56.105","192.168.56.104","TCP","1241","80","54","1241  >  80 [RST] Seq=1 Win=0 Len=0"
"166","2020-07-17 13:14:28.672749095","192.168.56.105","192.168.56.104","TCP","1242","80","54","1242  >  80 [RST] Seq=1 Win=0 Len=0"
"167","2020-07-17 13:14:28.672870226","192.168.56.105","192.168.56.104","TCP","1244","80","54","1244  >  80 [SYN] Seq=0 Win=512 Len=0"
"168","2020-07-17 13:14:28.672897588","192.168.56.104","192.168.56.105","TCP","80","1243","60","[TCP ACKed unseen segment] 80  >  1243 [SYN, ACK] Seq=0 Ack=1270947438 Win=29200 Len=0 MSS=1460"
"169","2020-07-17 13:14:28.672910334","192.168.56.104","192.168.56.105","TCP","80","1243","60","[TCP Dup ACK 168#1] [TCP ACKed unseen segment] 80  >  1243 [ACK] Seq=1 Ack=1270947438 Win=29200 Len=0"
"170","2020-07-17 13:14:28.672945027","192.168.56.105","192.168.56.104","TCP","1243","80","54","1243  >  80 [RST] Seq=1270947438 Win=0 Len=0"
"171","2020-07-17 13:14:28.672950402","192.168.56.105","192.168.56.104","TCP","1243","80","54","1243  >  80 [RST] Seq=1270947438 Win=0 Len=0"
"172","2020-07-17 13:14:28.673113093","192.168.56.105","192.168.56.104","TCP","1245","80","54","1245  >  80 [SYN] Seq=0 Win=512 Len=0"
"173","2020-07-17 13:14:28.673136306","192.168.56.104","192.168.56.105","TCP","80","1244","60","80  >  1244 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"174","2020-07-17 13:14:28.673149081","192.168.56.105","192.168.56.104","TCP","1244","80","54","1244  >  80 [RST] Seq=1 Win=0 Len=0"
"175","2020-07-17 13:14:28.673165747","192.168.56.105","192.168.56.104","TCP","1246","80","54","1246  >  80 [SYN] Seq=0 Win=512 Len=0"
"176","2020-07-17 13:14:28.673265016","192.168.56.105","192.168.56.104","TCP","1248","80","54","1248  >  80 [SYN] Seq=0 Win=512 Len=0"
"177","2020-07-17 13:14:28.673373505","192.168.56.105","192.168.56.104","TCP","1248","80","54","[TCP Port numbers reused] 1248  >  80 [SYN] Seq=0 Win=512 Len=0"
"178","2020-07-17 13:14:28.673472877","192.168.56.104","192.168.56.105","TCP","80","1245","60","80  >  1245 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"179","2020-07-17 13:14:28.673479526","192.168.56.105","192.168.56.104","TCP","1249","80","54","1249  >  80 [SYN] Seq=0 Win=512 Len=0"
"180","2020-07-17 13:14:28.673485884","192.168.56.104","192.168.56.105","TCP","80","1246","60","80  >  1246 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"181","2020-07-17 13:14:28.673491134","192.168.56.104","192.168.56.105","TCP","80","1248","60","[TCP ACKed unseen segment] 80  >  1248 [SYN, ACK] Seq=0 Ack=963584166 Win=29200 Len=0 MSS=1460"
"182","2020-07-17 13:14:28.673506918","192.168.56.105","192.168.56.104","TCP","1245","80","54","1245  >  80 [RST] Seq=1 Win=0 Len=0"
"183","2020-07-17 13:14:28.673509999","192.168.56.105","192.168.56.104","TCP","1246","80","54","1246  >  80 [RST] Seq=1 Win=0 Len=0"
"184","2020-07-17 13:14:28.673511868","192.168.56.105","192.168.56.104","TCP","1248","80","54","1248  >  80 [RST] Seq=963584166 Win=0 Len=0"
"185","2020-07-17 13:14:28.673643502","192.168.56.105","192.168.56.104","TCP","1250","80","54","1250  >  80 [SYN] Seq=0 Win=512 Len=0"
"186","2020-07-17 13:14:28.673668065","192.168.56.104","192.168.56.105","TCP","80","1248","60","[TCP Dup ACK 181#1] [TCP ACKed unseen segment] 80  >  1248 [ACK] Seq=1 Ack=963584166 Win=29200 Len=0"
"187","2020-07-17 13:14:28.673680892","192.168.56.105","192.168.56.104","TCP","1248","80","54","1248  >  80 [RST] Seq=963584166 Win=0 Len=0"
"188","2020-07-17 13:14:28.673801756","192.168.56.105","192.168.56.104","TCP","1252","80","54","1252  >  80 [SYN] Seq=0 Win=512 Len=0"
"189","2020-07-17 13:14:28.673820497","192.168.56.104","192.168.56.105","TCP","80","1249","60","80  >  1249 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"190","2020-07-17 13:14:28.673834460","192.168.56.105","192.168.56.104","TCP","1249","80","54","1249  >  80 [RST] Seq=1 Win=0 Len=0"
"191","2020-07-17 13:14:28.673887223","192.168.56.105","192.168.56.104","TCP","1253","80","54","1253  >  80 [SYN] Seq=0 Win=512 Len=0"
"192","2020-07-17 13:14:28.674001230","192.168.56.104","192.168.56.105","TCP","80","1250","60","80  >  1250 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"193","2020-07-17 13:14:28.674001617","192.168.56.105","192.168.56.104","TCP","1253","80","54","[TCP Port numbers reused] 1253  >  80 [SYN] Seq=0 Win=512 Len=0"
"194","2020-07-17 13:14:28.674078430","192.168.56.105","192.168.56.104","TCP","1250","80","54","1250  >  80 [RST] Seq=1 Win=0 Len=0"
"195","2020-07-17 13:14:28.674119824","192.168.56.104","192.168.56.105","TCP","80","1252","60","80  >  1252 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"196","2020-07-17 13:14:28.674188598","192.168.56.105","192.168.56.104","TCP","1252","80","54","1252  >  80 [RST] Seq=1 Win=0 Len=0"
"197","2020-07-17 13:14:28.674215761","192.168.56.105","192.168.56.104","TCP","1254","80","54","1254  >  80 [SYN] Seq=0 Win=512 Len=0"
"198","2020-07-17 13:14:28.674217829","192.168.56.104","192.168.56.105","TCP","80","1253","60","[TCP ACKed unseen segment] 80  >  1253 [SYN, ACK] Seq=0 Ack=154908626 Win=29200 Len=0 MSS=1460"
"199","2020-07-17 13:14:28.674255423","192.168.56.105","192.168.56.104","TCP","1253","80","54","1253  >  80 [RST] Seq=154908626 Win=0 Len=0"
"200","2020-07-17 13:14:28.674360693","192.168.56.105","192.168.56.104","TCP","1255","80","54","1255  >  80 [SYN] Seq=0 Win=512 Len=0"
"201","2020-07-17 13:14:28.674366101","192.168.56.104","192.168.56.105","TCP","80","1253","60","[TCP Dup ACK 198#1] [TCP ACKed unseen segment] 80  >  1253 [ACK] Seq=1 Ack=154908626 Win=29200 Len=0"
"202","2020-07-17 13:14:28.674383753","192.168.56.105","192.168.56.104","TCP","1253","80","54","1253  >  80 [RST] Seq=154908626 Win=0 Len=0"
"203","2020-07-17 13:14:28.674510058","192.168.56.105","192.168.56.104","TCP","1257","80","54","1257  >  80 [SYN] Seq=0 Win=512 Len=0"
"204","2020-07-17 13:14:28.674519715","192.168.56.104","192.168.56.105","TCP","80","1254","60","80  >  1254 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"205","2020-07-17 13:14:28.674533715","192.168.56.105","192.168.56.104","TCP","1254","80","54","1254  >  80 [RST] Seq=1 Win=0 Len=0"
"206","2020-07-17 13:14:28.674618330","192.168.56.105","192.168.56.104","TCP","1258","80","54","1258  >  80 [SYN] Seq=0 Win=512 Len=0"
"207","2020-07-17 13:14:28.674653362","192.168.56.104","192.168.56.105","TCP","80","1255","60","80  >  1255 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"208","2020-07-17 13:14:28.674686957","192.168.56.105","192.168.56.104","TCP","1255","80","54","1255  >  80 [RST] Seq=1 Win=0 Len=0"
"209","2020-07-17 13:14:28.674794625","192.168.56.105","192.168.56.104","TCP","1258","80","54","[TCP Port numbers reused] 1258  >  80 [SYN] Seq=0 Win=512 Len=0"
"210","2020-07-17 13:14:28.674795180","192.168.56.104","192.168.56.105","TCP","80","1257","60","80  >  1257 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"211","2020-07-17 13:14:28.674825128","192.168.56.105","192.168.56.104","TCP","1257","80","54","1257  >  80 [RST] Seq=1 Win=0 Len=0"
"212","2020-07-17 13:14:28.674912422","192.168.56.104","192.168.56.105","TCP","80","1258","60","80  >  1258 [SYN, ACK] Seq=0 Ack=3967522306 Win=29200 Len=0 MSS=1460"
"213","2020-07-17 13:14:28.674922587","192.168.56.105","192.168.56.104","TCP","1258","80","54","1258  >  80 [RST] Seq=3967522306 Win=0 Len=0"
"214","2020-07-17 13:14:28.674940195","192.168.56.105","192.168.56.104","TCP","1259","80","54","1259  >  80 [SYN] Seq=0 Win=512 Len=0"
"215","2020-07-17 13:14:28.675044733","192.168.56.105","192.168.56.104","TCP","1261","80","54","1261  >  80 [SYN] Seq=0 Win=512 Len=0"
"216","2020-07-17 13:14:28.675230626","192.168.56.105","192.168.56.104","TCP","1261","80","54","[TCP Port numbers reused] 1261  >  80 [SYN] Seq=0 Win=512 Len=0"
"217","2020-07-17 13:14:28.675263692","192.168.56.104","192.168.56.105","TCP","80","1258","60","[TCP Dup ACK 212#1] 80  >  1258 [ACK] Seq=1 Ack=3967522306 Win=29200 Len=0"
"218","2020-07-17 13:14:28.675279771","192.168.56.104","192.168.56.105","TCP","80","1259","60","80  >  1259 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"219","2020-07-17 13:14:28.675310446","192.168.56.105","192.168.56.104","TCP","1258","80","54","1258  >  80 [RST] Seq=3967522306 Win=0 Len=0"
"220","2020-07-17 13:14:28.675315658","192.168.56.105","192.168.56.104","TCP","1259","80","54","1259  >  80 [RST] Seq=1 Win=0 Len=0"
"221","2020-07-17 13:14:28.675437432","192.168.56.105","192.168.56.104","TCP","1262","80","54","1262  >  80 [SYN] Seq=0 Win=512 Len=0"
"222","2020-07-17 13:14:28.675452721","192.168.56.104","192.168.56.105","TCP","80","1261","60","80  >  1261 [SYN, ACK] Seq=0 Ack=2842143612 Win=29200 Len=0 MSS=1460"
"223","2020-07-17 13:14:28.675465659","192.168.56.104","192.168.56.105","TCP","80","1261","60","[TCP Dup ACK 222#1] 80  >  1261 [ACK] Seq=1 Ack=2842143612 Win=29200 Len=0"
"224","2020-07-17 13:14:28.675518152","192.168.56.105","192.168.56.104","TCP","1261","80","54","1261  >  80 [RST] Seq=2842143612 Win=0 Len=0"
"225","2020-07-17 13:14:28.675523214","192.168.56.105","192.168.56.104","TCP","1261","80","54","1261  >  80 [RST] Seq=2842143612 Win=0 Len=0"
"226","2020-07-17 13:14:28.675570482","192.168.56.105","192.168.56.104","TCP","1263","80","54","1263  >  80 [SYN] Seq=0 Win=512 Len=0"
"227","2020-07-17 13:14:28.675676507","192.168.56.105","192.168.56.104","TCP","1264","80","54","1264  >  80 [SYN] Seq=0 Win=512 Len=0"
"228","2020-07-17 13:14:28.675685042","192.168.56.104","192.168.56.105","TCP","80","1262","60","80  >  1262 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"229","2020-07-17 13:14:28.675708429","192.168.56.105","192.168.56.104","TCP","1262","80","54","1262  >  80 [RST] Seq=1 Win=0 Len=0"
"230","2020-07-17 13:14:28.675801188","192.168.56.105","192.168.56.104","TCP","1265","80","54","1265  >  80 [SYN] Seq=0 Win=512 Len=0"
"231","2020-07-17 13:14:28.675823953","192.168.56.104","192.168.56.105","TCP","80","1263","60","80  >  1263 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"232","2020-07-17 13:14:28.675891990","192.168.56.105","192.168.56.104","TCP","1263","80","54","1263  >  80 [RST] Seq=1 Win=0 Len=0"
"233","2020-07-17 13:14:28.675943002","192.168.56.105","192.168.56.104","TCP","1266","80","54","1266  >  80 [SYN] Seq=0 Win=512 Len=0"
"234","2020-07-17 13:14:28.675997447","192.168.56.104","192.168.56.105","TCP","80","1264","60","80  >  1264 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"235","2020-07-17 13:14:28.676009906","192.168.56.104","192.168.56.105","TCP","80","1265","60","80  >  1265 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"236","2020-07-17 13:14:28.676032840","192.168.56.105","192.168.56.104","TCP","1264","80","54","1264  >  80 [RST] Seq=1 Win=0 Len=0"
"237","2020-07-17 13:14:28.676038284","192.168.56.105","192.168.56.104","TCP","1265","80","54","1265  >  80 [RST] Seq=1 Win=0 Len=0"
"238","2020-07-17 13:14:28.676086727","192.168.56.105","192.168.56.104","TCP","1267","80","54","1267  >  80 [SYN] Seq=0 Win=512 Len=0"
"239","2020-07-17 13:14:28.676174343","192.168.56.105","192.168.56.104","TCP","1268","80","54","1268  >  80 [SYN] Seq=0 Win=512 Len=0"
"240","2020-07-17 13:14:28.676252684","192.168.56.104","192.168.56.105","TCP","80","1266","60","80  >  1266 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"241","2020-07-17 13:14:28.676270763","192.168.56.105","192.168.56.104","TCP","1266","80","54","1266  >  80 [RST] Seq=1 Win=0 Len=0"
"242","2020-07-17 13:14:28.676296017","192.168.56.105","192.168.56.104","TCP","1269","80","54","1269  >  80 [SYN] Seq=0 Win=512 Len=0"
"243","2020-07-17 13:14:28.676348201","192.168.56.104","192.168.56.105","TCP","80","1267","60","80  >  1267 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"244","2020-07-17 13:14:28.676365617","192.168.56.105","192.168.56.104","TCP","1267","80","54","1267  >  80 [RST] Seq=1 Win=0 Len=0"
"245","2020-07-17 13:14:28.676409383","192.168.56.105","192.168.56.104","TCP","1271","80","54","1271  >  80 [SYN] Seq=0 Win=512 Len=0"
"246","2020-07-17 13:14:28.676439761","192.168.56.105","192.168.56.104","TCP","1272","80","54","1272  >  80 [SYN] Seq=0 Win=512 Len=0"
"247","2020-07-17 13:14:28.676470380","192.168.56.104","192.168.56.105","TCP","80","1268","60","80  >  1268 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"248","2020-07-17 13:14:28.676487428","192.168.56.105","192.168.56.104","TCP","1268","80","54","1268  >  80 [RST] Seq=1 Win=0 Len=0"
"249","2020-07-17 13:14:28.676543358","192.168.56.105","192.168.56.104","TCP","1273","80","54","1273  >  80 [SYN] Seq=0 Win=512 Len=0"
"250","2020-07-17 13:14:28.676574623","192.168.56.105","192.168.56.104","TCP","1274","80","54","1274  >  80 [SYN] Seq=0 Win=512 Len=0"
"251","2020-07-17 13:14:28.676605157","192.168.56.104","192.168.56.105","TCP","80","1269","60","80  >  1269 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"252","2020-07-17 13:14:28.676621492","192.168.56.105","192.168.56.104","TCP","1269","80","54","1269  >  80 [RST] Seq=1 Win=0 Len=0"
"253","2020-07-17 13:14:28.676651304","192.168.56.105","192.168.56.104","TCP","1275","80","54","1275  >  80 [SYN] Seq=0 Win=512 Len=0"
"254","2020-07-17 13:14:28.676672615","192.168.56.105","192.168.56.104","TCP","1276","80","54","1276  >  80 [SYN] Seq=0 Win=512 Len=0"
"255","2020-07-17 13:14:28.676700282","192.168.56.104","192.168.56.105","TCP","80","1271","60","80  >  1271 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"256","2020-07-17 13:14:28.676713885","192.168.56.105","192.168.56.104","TCP","1271","80","54","1271  >  80 [RST] Seq=1 Win=0 Len=0"
"257","2020-07-17 13:14:28.676743943","192.168.56.105","192.168.56.104","TCP","1277","80","54","1277  >  80 [SYN] Seq=0 Win=512 Len=0"
"258","2020-07-17 13:14:28.676787659","192.168.56.104","192.168.56.105","TCP","80","1272","60","80  >  1272 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"259","2020-07-17 13:14:28.676794438","192.168.56.105","192.168.56.104","TCP","1278","80","54","1278  >  80 [SYN] Seq=0 Win=512 Len=0"
"260","2020-07-17 13:14:28.676802845","192.168.56.104","192.168.56.105","TCP","80","1273","60","80  >  1273 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"261","2020-07-17 13:14:28.676815750","192.168.56.104","192.168.56.105","TCP","80","1274","60","80  >  1274 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"262","2020-07-17 13:14:28.676819123","192.168.56.105","192.168.56.104","TCP","1272","80","54","1272  >  80 [RST] Seq=1 Win=0 Len=0"
"263","2020-07-17 13:14:28.676822558","192.168.56.105","192.168.56.104","TCP","1273","80","54","1273  >  80 [RST] Seq=1 Win=0 Len=0"
"264","2020-07-17 13:14:28.676837256","192.168.56.105","192.168.56.104","TCP","1274","80","54","1274  >  80 [RST] Seq=1 Win=0 Len=0"
"265","2020-07-17 13:14:28.676929579","192.168.56.105","192.168.56.104","TCP","1279","80","54","1279  >  80 [SYN] Seq=0 Win=512 Len=0"
"266","2020-07-17 13:14:28.676981492","192.168.56.104","192.168.56.105","TCP","80","1275","60","80  >  1275 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"267","2020-07-17 13:14:28.677001820","192.168.56.104","192.168.56.105","TCP","80","1276","60","80  >  1276 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"268","2020-07-17 13:14:28.677006126","192.168.56.105","192.168.56.104","TCP","1275","80","54","1275  >  80 [RST] Seq=1 Win=0 Len=0"
"269","2020-07-17 13:14:28.677010040","192.168.56.104","192.168.56.105","TCP","80","1277","60","80  >  1277 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"270","2020-07-17 13:14:28.677041219","192.168.56.105","192.168.56.104","TCP","1276","80","54","1276  >  80 [RST] Seq=1 Win=0 Len=0"
"271","2020-07-17 13:14:28.677046085","192.168.56.105","192.168.56.104","TCP","1277","80","54","1277  >  80 [RST] Seq=1 Win=0 Len=0"
"272","2020-07-17 13:14:28.677152628","192.168.56.105","192.168.56.104","TCP","1279","80","54","[TCP Port numbers reused] 1279  >  80 [SYN] Seq=0 Win=512 Len=0"
"273","2020-07-17 13:14:28.677153761","192.168.56.104","192.168.56.105","TCP","80","1278","60","80  >  1278 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"274","2020-07-17 13:14:28.677179075","192.168.56.105","192.168.56.104","TCP","1278","80","54","1278  >  80 [RST] Seq=1 Win=0 Len=0"
"275","2020-07-17 13:14:28.677287896","192.168.56.104","192.168.56.105","TCP","80","1279","60","[TCP ACKed unseen segment] 80  >  1279 [SYN, ACK] Seq=0 Ack=34095238 Win=29200 Len=0 MSS=1460"
"276","2020-07-17 13:14:28.677298641","192.168.56.105","192.168.56.104","TCP","1280","80","54","1280  >  80 [SYN] Seq=0 Win=512 Len=0"
"277","2020-07-17 13:14:28.677337052","192.168.56.105","192.168.56.104","TCP","1279","80","54","1279  >  80 [RST] Seq=34095238 Win=0 Len=0"
"278","2020-07-17 13:14:28.677423851","192.168.56.104","192.168.56.105","TCP","80","1279","60","[TCP Dup ACK 275#1] [TCP ACKed unseen segment] 80  >  1279 [ACK] Seq=1 Ack=34095238 Win=29200 Len=0"
"279","2020-07-17 13:14:28.677434375","192.168.56.105","192.168.56.104","TCP","1279","80","54","1279  >  80 [RST] Seq=34095238 Win=0 Len=0"
"280","2020-07-17 13:14:28.677453188","192.168.56.105","192.168.56.104","TCP","1281","80","54","1281  >  80 [SYN] Seq=0 Win=512 Len=0"
